KeywordID,Keyword
1587,Sintering performance
1588,Big data
1589,Cloud computing
1590,Data clustering
1591,Artificial intelligence
1592,Big data
1593,Digital marketing
1594,Precision
1595,Blockchains
1596,Sharding
1597,Industrial Internet of Things
1598,Security
1599,Throughput
1600,Statistics
1601,Sociology
1602,Security
1603,Medical services
1604,Next generation networking
1605,Access control
1606,Codes
1607,Authentication
1608,Blockchains
1609,Trajectory
1610,Logic gates
1611,Telemedicine
1612,Security
1613,Market research
1614,Technological innovation
1615,Statistical analysis
1616,Trajectory
1617,Internet of Vehicles
1618,Industries
1619,Transportation
1620,Surveys
1621,Privacy
1622,Task analysis
1623,Monitoring
1624,Biomedical monitoring
1625,Behavioral sciences
1626,Sensors
1627,Affective computing
1628,Human-machine systems
1629,Green human resource management
1630,Green innovation
1631,Green digital learning orientation
1632,Big data analytics
1633,Sustainable firm performance
1634,Supply chains
1635,Blockchains
1636,Sharding
1637,Internet of Things
1638,Data privacy
1639,Encryption
1640,Data processing
1641,Access control
1642,Vectors
1643,History
1644,Data privacy
1645,Cryptography
1646,Blockchains
1647,Homomorphic encryption
1648,Medical services
1649,Protection
1650,Security
1651,Medical diagnostic imaging
1652,Information filters
1653,Internet of Things
1654,Big data
1655,Machine learning
1656,Indoor air
1657,PM2.5
1658,Blockchains
1659,Internet of Things
1660,Consensus protocol
1661,Throughput
1662,Memory
1663,Clustering algorithms
1664,Sorting
1665,Blockchains
1666,Steganography
1667,Security
1668,Protocols
1669,Data models
1670,Authentication
1671,Analytical models
1672,Feature extraction
1673,Deformation
1674,Defect detection
1675,Testing
1676,Standards
1677,Semantic segmentation
1678,Training
1679,Convolutional neural networks
1680,Robustness
1681,Object detection
1682,Big Data
1683,data analysis
1684,data visualization
1685,education
1686,teaching applications
1687,Blockchains
1688,Industrial Internet of Things
1689,Optimization
1690,Internet of Things
1691,Throughput
1692,Performance evaluation
1693,Scalability
1694,Data models
1695,Technological innovation
1696,Software
1697,Data models
1698,Servers
1699,Security
1700,Blockchains
1701,Authentication
1702,Reliability
1703,Computational modeling
1704,6G mobile communication
1705,Service level agreements
1706,Blockchains
1707,Resource management
1708,Dynamic scheduling
1709,Vehicle dynamics
1710,Artificial intelligence
1711,Transformers
1712,Decoding
1713,Image color analysis
1714,Degradation
1715,Image reconstruction
1716,Image enhancement
1717,Convolutional neural networks
1718,Distortion
1719,Scattering
1720,Feature extraction
1721,Blockchains
1722,Scalability
1723,Smart contracts
1724,Business
1725,Security
1726,Peer-to-peer computing
1727,Privacy
1728,Microgrids
1729,Cryptography
1730,Internet of Things
1731,Servers
1732,Computational modeling
1733,Blockchains
1734,Data models
1735,Zero Trust
1736,Training
1737,Security
1738,Cryptography
1739,Protocols
1740,Performance evaluation
1741,Task analysis
1742,Resource management
1743,Edge computing
1744,Cloud computing
1745,Computational modeling
1746,Computational efficiency
1747,Servers
1748,Application platform
1749,Big data
1750,Key technology
1751,Locomotive system
1752,Railway
1753,Receivers
1754,Drones
1755,Autonomous aerial vehicles
1756,Point-to-multipoint communications
1757,Encryption
1758,Costs
1759,Vehicle dynamics
1760,Smart contracts
1761,Heuristic algorithms
1762,Elliptic curve cryptography
1763,Privacy
1764,Contracts
1765,Blockchains
1766,Data privacy
1767,Decentralized applications
1768,Protection
1769,Access control
1770,Big data
1771,Business model innovation
1772,Casino
1773,Customer experience
1774,Integrated resorts
1775,Strategic management
1776,Smart agriculture
1777,Blockchains
1778,Intrusion detection
1779,Security
1780,Authentication
1781,Farming
1782,Internet of Things
1783,Agriculture
1784,Privacy
1785,Data privacy
1786,Big data
1787,Data mining
1788,Regional planning
1789,Regional science
1790,Spatiality
1791,Blockchains
1792,Smart grids
1793,Edge computing
1794,Computer architecture
1795,Security
1796,Homomorphic encryption
1797,Privacy
1798,Blockchains
1799,Sharding
1800,Artificial intelligence
1801,Internet of Things
1802,Edge computing
1803,Security
1804,Peer-to-peer computing
1805,Scalability
1806,Consumer electronics
1807,Cloud computing
1808,Medical services
1809,Data privacy
1810,Security
1811,Data models
1812,Predictive models
1813,Federated learning
1814,Analytical models
1815,Security
1816,Authentication
1817,Protocols
1818,Vehicular ad hoc networks
1819,Privacy
1820,Cryptography
1821,Electronic mail
1822,Resists
1823,Computer science
1824,Transportation
1825,Internet of Things
1826,Servers
1827,Authentication
1828,Smart cities
1829,Security
1830,Computational modeling
1831,Consumer electronics
1832,6G mobile communication
1833,InterPlanetary File System
1834,Security
1835,Data models
1836,Blockchains
1837,Transfer learning
1838,File systems
1839,Data security
1840,Differential privacy
1841,Computational modeling
1842,Vehicular ad hoc networks
1843,Autonomous aerial vehicles
1844,Intelligent vehicles
1845,Blockchains
1846,Vehicle dynamics
1847,Reliability
1848,Peer-to-peer computing
1849,N/A
1850,N/A
1851,Crowdsourcing
1852,Blockchains
1853,Games
1854,System performance
1855,Smart contracts
1856,5G mobile communication
1857,Vehicle dynamics
1858,Load modeling
1859,Electric vehicle charging
1860,Predictive models
1861,Data models
1862,Long short term memory
1863,Load forecasting
1864,Blockchains
1865,Megaregional analysis
1866,Overlapping community structures
1867,Big geospatial data
1868,Pearl River Delta urban dynamics
1869,OCDDP methodology
1870,Receivers
1871,Security
1872,Blockchains
1873,Mobile handsets
1874,Smart contracts
1875,Data protection
1876,Codes
1877,Program processors
1878,Regulation
1879,Protection
1880,Codes
1881,Polynomials
1882,Data privacy
1883,Training
1884,Encoding
1885,Computational modeling
1886,Complexity theory
1887,Costs
1888,Decoding
1889,Data models
1890,Authentication
1891,Blockchains
1892,Security
1893,Public key
1894,Air traffic control
1895,Protocols
1896,Protection
1897,Encryption
1898,Security
1899,Blockchains
1900,Internet of Things
1901,Generators
1902,Space vehicles
1903,Privacy
1904,Automated parking
1905,Aerospace electronics
1906,Reviews
1907,Blockchains
1908,Security
1909,Throughput
1910,Cyber threat intelligence
1911,Smart contracts
1912,Scalability
1913,Vehicle-to-everything
1914,Blockchain
1915,Machine learning
1916,IoT
1917,Security
1918,Integration
1919,Smart contracts
1920,G12
1921,G14
1922,G41
1923,L83
1924,Cryptocurrency
1925,Blockchain
1926,Fan Tokens
1927,Football
1928,Efficient Markets Hypothesis
1929,Intraday Data
1930,Direct air capture (dac)
1931,Blockchain technology
1932,Carbon neutrality
1933,Consensus Mechanism
1934,Digital Signature
1935,Blockchain
1936,Machine learning
1937,Logistic management
1938,Dependable system
1939,Smart port
1940,Billing
1941,Privacy
1942,Accountability
1943,Peer-to-peer energy market
1944,Homomorphic encryption
1945,Blockchain
1946,Blockchain
1947,Medical image encryption
1948,Internet of things (IoT)
1949,Image sensors
1950,Security and privacy
1951,Entropy analysis
1952,Digital twins
1953,MITM
1954,Blockchain
1955,Stratum
1956,Anomaly detection
1957,Blockchain technology
1958,Construction waste management
1959,Barriers
1960,Sustainable development
1961,Fuzzy ISM-MICMAC-DEMATEL
1962,Digital platforms
1963,Dynamic capabilities
1964,Blockchain technology adoption
1965,Supply chain 4.0
1966,Digital transformation in maritime
1967,Systematic literature review
1968,Blockchain
1969,Subjective information
1970,Consensus mechanism
1971,Earnestness
1972,Proactive supply chain risk management
1973,Fraudulent behaviour
1974,Blockchain
1975,Ethereum
1976,Hyperledger fabric
1977,Federated
1978,Auditing
1979,iot
1980,Distribute data storage
1981,Blockchain
1982,Erasure code
1983,Reputation consensus protocol
1984,Scalability
1985,Smart building architecture
1986,Blockchain
1987,Trust
1988,Capacity exchange
1989,Design principle
1990,Experiment
1991,Design science
1992,Blockchain
1993,Sustainability
1994,Social good
1995,Policy
1996,ESG
1997,Energy
1998,Federal learning
1999,Multi-level grouping
2000,Editable blockchain
2001,Data heterogeneity
2002,Industrial Internet of Things (IIOT)
2003,Blockchain
2004,Hyperledger fabric
2005,Performance evaluation
2006,Stochastic petri nets
2007,Throughput
2008,Mean response time
2009,Diffusion of Innovation (DOI)
2010,Actor-Network Theory (ANT)
2011,Blockchain
2012,Adoption decision
2013,Innovation diffusion
2014,Blockchain
2015,Deep learning
2016,Industrial cyber-physical systems
2017,Pattern proof malware validation
2018,LSTM
2019,Cyber-attacks
2020,Healthcare data
2021,Machine learning
2022,Blockchain
2023,Security
2024,Mobile communication
2025,Cloud
2026,Blockchain
2027,Identity management
2028,Access management
2029,Distributed Manufacturing
2030,Additive Manufacturing
2031,Shared Manufacturing
2032,Resilience
2033,Smart Contract
2034,Resource Sharing
2035,Food sustainability
2036,Blockchain
2037,IoT
2038,Certification
2039,Organic
2040,Non-GMO
2041,GAP
2042,Trust
2043,Traceability
2044,Originality
2045,Software Defined Networking (SDN)
2046,Moving Target Defense (MTD)
2047,Authentication
2048,Proactive MTD
2049,Reactive MTD
2050,Honeypot
2051,Blockchain
2052,Code bits
2053,Check digit
2054,Cloud
2055,Fake product
2056,Hyperledger
2057,QR-Code
2058,Blockchain
2059,Consensus algorithm
2060,Consortium blockchain
2061,PBFT
2062,Blockchain
2063,Secure multi-party computation
2064,Electronic bidding auction
2065,Malicious model
2066,Real/ideal model paradigm
2067,Blockchain
2068,Fog computing
2069,Internet of Medical Things (IoMT)
2070,Quad Merkle tree
2071,Zero-knowledge proof encryption
2072,Markov decision process
2073,Mood
2074,Emotion recognition
2075,Pipelines
2076,Feature extraction
2077,Speech recognition
2078,Cryptography
2079,Depression
2080,Security
2081,Autonomous aerial vehicles
2082,Privacy
2083,Reviews
2084,6G mobile communication
2085,Data models
2086,Cryptography
2087,5G mobile communication
2088,Drones
2089,Mathematical models
2090,Test of quantumness
2091,certified randomness
2092,quantum interactive proofs
2093,N/A
2094,DevOps
2095,ISO 13485
2096,Medical device software development
2097,Multivocal Literature Review
2098,AES-GCM
2099,AES-GCM-SIV
2100,Ascon
2101,CAN XL
2102,CANsec
2103,Lightweight Cryptography
2104,Nonce Misuse Resistance
2105,Secure In-Vehicle Communication
2106,cryptographic programs
2107,formal verification
2108,functional correctness
2109,Cloud Security
2110,QC
2111,Quantum Computing
2112,continuous integration
2113,devops
2114,inquiry based learning
2115,integration testing
2116,pedagogy
2117,process oriented guided inquiry based learning
2118,software engineering education
2119,software testing
2120,unit testing
2121,Microservices
2122,DevOps
2123,Anomaly detection
2124,Deep learning
2125,Internet of Things
2126,Servers
2127,Training
2128,Performance evaluation
2129,Distance learning
2130,Computer aided instruction
2131,Artificial intelligence
2132,Computational modeling
2133,Wireless communication
2134,Time series analysis
2135,28nm FD-SOI
2136,Ketje Jr
2137,authenticated encryption
2138,cryptographic circuit
2139,energy evaluation
2140,low-power design
2141,near-threshold design
2142,power analysis
2143,side-channel analysis
2144,Optimization
2145,Computational intelligence
2146,Laplace equations
2147,Information technology
2148,Electronic mail
2149,Eigenvalues and eigenfunctions
2150,Closed-form solutions
2151,Aggregates
2152,Authentication
2153,Hash functions
2154,Vehicular ad hoc networks
2155,Privacy
2156,Elliptic curve cryptography
2157,Standards
2158,cryptography
2159,dsa
2160,entropy
2161,entropy authority
2162,key generation
2163,randomness
2164,rsa
2165,Cloud computing
2166,adaptive system
2167,architectural style
2168,cloud-native
2169,control theory
2170,devops
2171,microservice
2172,model-based controller
2173,software architecture
2174,uncertainty
2175,N/A
2176,Hardware
2177,Field programmable gate arrays
2178,Polynomials
2179,Logic gates
2180,Interpolation
2181,Design methodology
2182,Accuracy
2183,Avalanche Effect Test
2184,Frequency Test (Monobit)
2185,Frequency Test within a Block
2186,Hashing
2187,Length Extension Attack
2188,Randomness
2189,Run Test
2190,SHA256
2191,DevOps
2192,ISO 29110
2193,Kanban
2194,SPI
2195,Software Process Improvement
2196,agile
2197,small software company
2198,Internet of Things
2199,Security
2200,Computer architecture
2201,Dark Web
2202,IP networks
2203,Cryptocurrency
2204,Credit cards
2205,Vectors
2206,Phishing
2207,Object recognition
2208,Formal verification
2209,Program verification
2210,Cryptographic software
2211,Deductive verification
2212,Servers
2213,Time factors
2214,Encryption
2215,Cryptography
2216,Security
2217,Protocols
2218,Privacy
2219,Data models
2220,Sun
2221,Outsourcing
2222,Adoption
2223,DevOps
2224,Literature Review
2225,Stage Models
2226,Success Factors
2227,Actuators
2228,Cryptography
2229,Control systems
2230,Polynomials
2231,Torque
2232,Force
2233,Muscles
2234,DevOps
2235,security
