DOI,AuthorID
httpsdoiorg101109TCE20243471897,2121
httpsdoiorg101109JIOT20243484396,2382
httpsdoiorg101016jrineng2024103392,2618
httpsdoiorg101016jasej2023102509,2618
httpsdoiorg101016jrineng2024103683,2618
httpsdoiorg101016jrineng2024102705,2618
httpsdoiorg101016jrineng2024102829,2618
httpsdoiorg101016jatech2024100487,2650
httpsdoiorg101109TNNLS20233344085,120
httpsdoiorg101109OJCOMS20243462503,196
httpsdoiorg101016jaej202410078,298
httpsdoiorg101016jaej202410078,298
httpsdoiorg101109TGCN20243425792,298
httpsdoiorg101109JIOT20243453336,298
httpsdoiorg101109TCE20243504958,298
httpsdoiorg101109TNSM20243487265,320
httpsdoiorg101109TNSM20243487265,320
httpsdoiorg101109TNSM20243487265,320
httpsdoiorg101109TMRB20243488840,392
httpsdoiorg101109TVT20243450693,432
httpsdoiorg101109JIOT20243491180,432
httpsdoiorg101109TNNLS20243407670,432
httpsdoiorg101109TVT20243483225,432
httpsdoiorg101109TVT20243497939,432
httpsdoiorg101016jimu2024101553,631
httpsdoiorg101016jjpi2023100342,633
httpsdoiorg101016jjpi2023100342,633
httpsdoiorg101109TMI20243448468,1023
httpsdoiorg101109JBHI20243485767,1023
httpsdoiorg101109JIOT20243497578,1341
httpsdoiorg101109COMST20243442475,1394
httpsdoiorg101109TVT20243456852,1394
httpsdlacmorgdoiproceedings1011453382494,1715
httpsdoiorg101109JIOT20243487154,1822
httpsdoiorg101109TDSC20243445429,1822
httpsdoiorg101109JIOT20243487154,1822
httpsdoiorg101109JIOT20243487154,1822
httpsdlacmorgdoiproceedings1011453448016,1870
httpsdoiorg101109TC20233281857,1989
httpsdoiorg101109JIOT20243480992,2207
httpsdoiorg101109JIOT20243506162,2207
httpsdoiorg101016jaej202406036,2507
httpsdoiorg101016jaej202406036,2507
httpsdoiorg101109MNET20243439411,71
httpsdoiorg101109MNET20243480332,301
httpsdoiorg101016jartmed2023102658,566
httpsdoiorg101016jtechsoc2024102469,566
httpsdoiorg101109JSEN20243494745,1225
httpsdoiorg101016jdcan202411018,1225
httpsdoiorg101016jdcan202411018,1225
httpsdoiorg101109TDSC20243429503,1266
httpsdoiorg101109MNET20243424570,1304
httpsdlacmorgdoiproceedings1011453427228,1389
httpsdoiorg101109TNSM20243499746,1389
httpsdoiorg101016jmeasen2024101164,1670
httpsdoiorg101109TCE20243482708,1771
httpsdoiorg101109JIOT20243476312,2027
httpsdoiorg101109JIOT20243476312,2027
httpsdoiorg101109JIOT20243464590,2090
httpsdoiorg101109MNET20243398724,2176
httpsdoiorg101109TETCI20243445869,2176
httpsdoiorg101109TSC20243451187,2176
httpsdoiorg101109TETCI20243437370,2176
httpsdoiorg101109TNNLS20233332087,2176
httpsdoiorg101109JIOT20243467110,2176
httpsdoiorg101109TVCG20243362628,2176
httpsdoiorg101109TSC20243463475,2176
httpsdoiorg101109TCSI20243438362,2229
httpsdoiorg101109TDSC20243387568,2229
httpsdoiorg101109TCSI20243432173,2229
httpsdoiorg101109TE20243422666,2515
httpsdoiorg101016jiot2024101109,2515
httpsdoiorg101016jiot2024101109,2515
httpsdoiorg101016jrineng2024101780,2573
httpsdlacmorgdoiproceedings1011453307334,2678
httpsdoiorg101109JIOT20243461775,41
httpsdoiorg101109JIOT20243461775,41
httpsdoiorg101109TASE20243425949,80
httpsdoiorg101109TDSC20223183361,80
httpsdoiorg101109TASE20243425949,80
httpsdoiorg101109TVT20243460397,211
httpsdoiorg101109TVT20243460397,214
httpsdoiorg101109JBHI20243495975,293
httpsdoiorg101016jjpi2024100380,467
httpsdoiorg101016jjpi2024100380,467
httpsdoiorg101016jbspc2024107260,654
httpsdoiorg101109TSC20243411450,844
httpsdoiorg101109TDSC20243481497,844
httpsdoiorg101109TDSC20223199769,844
httpsdoiorg101109TSUSC20243497326,844
httpsdoiorg101109TBDATA20243428331,844
httpsdoiorg101109TBME20243462502,844
httpsdoiorg101109TCAD20243445812,844
httpsdoiorg101109TSC20243411450,844
httpsdoiorg101109TDSC20223219082,844
httpsdoiorg101109TDSC20223199769,844
httpsdoiorg1026599BDMA20249020036,1126
httpsdoiorg101016jjare202309017,1151
httpsdoiorg101109JIOT20243468174,1151
httpsdoiorg101016jecoenv2024117285,1348
httpsdoiorg101016jecoenv2024117285,1348
httpsdoiorg101016jccst2024100300,1547
httpsdoiorg101016jmeasen2024101160,1638
httpsdoiorg101109TDSC20243387570,1811
httpsdoiorg101109TDSC20243478786,1811
httpsdoiorg101109TSC20243463431,1811
httpsdoiorg101109TBDATA20243403374,1811
httpsdoiorg101109TDSC20243408816,1811
httpsdoiorg101109TIFS20243490861,1811
httpsdoiorg101016jjiixd202409001,1811
httpsdoiorg101109TDSC20243432650,1811
httpsdoiorg101109TDSC20243392299,1811
httpsdoiorg101109TBDATA20243403374,1811
httpsdoiorg101109TITS20243488184,1974
httpsdoiorg101109TITS20243488184,1974
httpsdoiorg101109JIOT20243471904,2096
httpsdoiorg101109JIOT20243471904,2096
httpsdoiorg101109TCCN20243482354,2344
httpsdoiorg101016jaej202410099,2344
httpsdoiorg101016jaej202410099,2344
httpsdoiorg101109JIOT20243502666,2344
httpsdoiorg101109JIOT20243465609,2676
httpsdoiorg101109TITS20243461679,2676
httpsdoiorg101109TCE20243487141,2676
httpsdoiorg101109JIOT20243465609,2676
httpsdoiorg101016jjksuci2023101566,2676
httpsdoiorg101109TCCN20243502492,132
httpsdoiorg101109JIOT20243491674,132
httpsdoiorg101109JSAC20243460078,132
httpsdoiorg101016jcsbj202410022,225
httpsdoiorg101016jejrad2024111581,514
httpsdoiorg101109TBDATA20243484651,881
httpsdoiorg101109TBDATA20243484651,883
httpsdoiorg101109TDSC20233242134,1275
httpsdoiorg101109TDSC20233242134,1275
httpsdoiorg101109TCE20243424189,1475
httpsdoiorg101109TCE20243424189,1475
httpsdoiorg101109TCE20243445290,1475
httpsdoiorg101109TCE20243411869,1475
httpsdoiorg101016jdajour2023100295,1475
httpsdoiorg101109TCE20243424189,1475
httpsdoiorg101109JBHI20233325964,1504
httpsdoiorg101109TNSM20243448312,1504
httpsdoiorg101016jjii2024100593,1504
httpsdoiorg101016jjii2024100593,1504
httpsdoiorg101016jjii2024100593,1504
httpsdoiorg101109JBHI20233325964,1504
httpsdoiorg101109TVT20243406946,1504
httpsdoiorg101016jmeasen2023100732,1585
httpsdoiorg101016jicte202410009,1612
httpsdoiorg101016jcose2023103639,1858
httpsdoiorg101109TIV20243415734,2006
httpsdoiorg101109TASE20233344771,2006
httpsdoiorg101109TNNLS20243418857,2006
httpsdlacmorgdoiproceedings1011452484389,2006
httpsdlacmorgtoctecs2022212,2006
httpsdoiorg101109TSC20243495498,2006
httpsdoiorg101109JIOT20243476950,2041
httpsdoiorg101109TCE20243474911,2284
httpsdoiorg101109JSEN20243497797,2440
httpsdoiorg101109JSEN20243497797,2441
httpsdoiorg101016jmeasen2024101046,2538
httpsdoiorg101016jmeasen2024101046,2538
httpsdoiorg101109EMR20243475408,65
httpsdoiorg101109EMR20243442970,65
httpsdoiorg101109JBHI20233347355,107
httpsdoiorg101109TCAD20243442987,151
httpsdoiorg101109TBME20243483936,283
httpsdoiorg101109TCE20243445629,816
httpsdoiorg101109TNNLS20243497992,930
httpsdlacmorgdoiproceedings1011453488466,1232
httpsdoiorg101109TIT20243497804,1372
httpsdoiorg101109TNNLS20243488358,1377
httpsdoiorg101109TIM20243472770,1377
httpsdoiorg101016jcompenvurbsys2024102143,1514
httpsdoiorg101016jmeasen2024101164,1671
httpsdoiorg101109TETCI20243423459,1748
httpsdoiorg101016jijin202208004,1946
httpsdoiorg101109JIOT20243464590,2089
httpsdoiorg101109TMC20233316388,2253
httpsdoiorg101109COMST20243423319,2253
httpsdoiorg101109TPWRS20243392018,2372
httpsdoiorg101016jatech2024100487,2653
httpsdoiorg101016jdajour2023100282,2657
httpsdoiorg101109TVT20243499968,2
httpsdoiorg101109TVT20243466239,2
httpsdoiorg101109TCE20243471921,237
httpsdoiorg101109JBHI20243496495,237
httpsdoiorg101109TFUZZ20243419144,237
httpsdoiorg101109TCE20243471921,237
httpsdoiorg101109TCE20243471921,237
httpsdoiorg101109TNSM20243473016,237
httpsdoiorg101109TCE20243471921,237
httpsdoiorg101109TNSM20243473016,237
httpsdoiorg101109TNNLS20233336690,374
httpsdlacmorgdoiproceedings1011453633598,760
httpsdoiorg101109TBDATA20243407545,834
httpsdoiorg101016jjksuci2024101918,1554
httpsdoiorg101109JIOT20243467396,2161
httpsdoiorg101109TBDATA20243387311,2195
httpsdoiorg101109TCSS20243452130,2195
httpsdoiorg101109JBHI20243483316,2195
httpsdoiorg101109TMC20243467339,2195
httpsdoiorg101109TASE20243391017,2195
httpsdoiorg101109TVT20243454771,2321
httpsdoiorg101016jaej202406036,2511
httpsdoiorg101016jaej202406036,2511
httpsdoiorg101016jfuture202312016,2534
httpsdoiorg101016jfuture202312016,2534
httpsdoiorg101016jmeasen2022100535,2643
httpsdoiorg101109JBHI20243487012,173
httpsdoiorg101109JSTSP20243414147,314
httpsdoiorg101109TNSM20243487265,328
httpsdoiorg101109TNSM20243487265,328
httpsdoiorg101109TNSM20243487265,328
httpsdoiorg101016jeclinm2024102479,664
httpsdoiorg101109TASE20243378391,774
httpsdoiorg101109TNSM20243490555,937
httpsdoiorg101109TETCI20243400852,1037
httpsdlacmorgdoiproceedings1011453620666,1259
httpsdoiorg101016jecoenv2024117285,1347
httpsdoiorg101016jecoenv2024117285,1347
httpsdoiorg101016jrspp2024100151,1445
httpsdoiorg101016jrspp2024100151,1445
httpsdoiorg101109TNSM20243487265,1706
httpsdoiorg101109TNSM20243487265,1706
httpsdoiorg101109TNSM20243487265,1706
httpsdlacmorgdoiproceedings1055553352158,1895
httpsdoiorg101109JIOT20243505209,1992
httpsdoiorg101109JIOT20243505209,1992
httpsdoiorg101109TR20243393424,2156
httpsdoiorg101109JIOT20243459874,2237
httpsdoiorg101016jaej202409115,2468
httpsdoiorg101016jhcc2024100230,2686
httpsdoiorg101016jhcc2024100230,2686
httpsdoiorg101109TMI20243468896,450
httpsdoiorg101109TNSM20243499746,1387
httpsdoiorg101109TDSC20243446392,1784
httpsdoiorg101109TNNLS20243443088,1784
httpsdoiorg101109TDSC20243411820,1784
httpsdoiorg101109TDSC20243472461,1784
httpsdoiorg101109TDSC20243418617,1784
httpsdoiorg101109TDSC20243418617,1784
httpsdlacmorgdoiproceedings1011453457338,1926
httpsdoiorg101109TVT20243434969,2131
httpsdoiorg101109JIOT20243477494,2131
httpsdoiorg101109TVT20243485182,2270
httpsdoiorg101109JIOT20243463718,2270
httpsdoiorg101109JIOT20243500365,2353
httpsdoiorg101109MCE20243467768,2364
httpsdoiorg101109TCE20243417890,2364
httpsdoiorg101109TCE20243509437,2364
httpsdoiorg101109TCE20243471573,2364
httpsdoiorg101016jjii2024100593,2364
httpsdoiorg101016jjii2024100593,2364
httpsdoiorg101109TCE20243476969,2364
httpsdoiorg101109TCE20243471573,2364
httpsdoiorg101109TCE20243446803,2364
httpsdoiorg101109JBHI20233347355,98
httpsdoiorg101016jchbr2024100521,129
httpsdoiorg101016jcsbj202410022,223
httpsdoiorg101109TCSI20243450966,285
httpsdoiorg101016jresourpol2024105320,460
httpsdoiorg101016jresourpol2024105320,460
httpsdoiorg101016jresourpol2024105320,460
httpsdoiorg101016jresourpol2024105320,460
httpsdoiorg101016jimu2024101553,628
httpsdlacmorgtocimwut202484,854
httpsdoiorg101109TNNLS20243497992,932
httpsdoiorg101109ACCESS20213082519,969
httpsdoiorg101109TCSVT20243439348,994
httpsdoiorg101109TASE20243397561,1234
httpsdoiorg101109MNET20243424570,1307
httpsdoiorg101016jbcra2024100228,1623
httpsdoiorg101016jeij2024100515,1661
httpsdoiorg101109TCE20243482708,1769
httpsdoiorg101109JIOT20243467396,2165
httpsdoiorg101109TCE20243446803,2301
httpsdoiorg101109COMST20243423477,2684
httpsdoiorg101109TCE20243391667,2684
httpsdlacmorgdoiproceedings1011453414045,2684
httpsdoiorg101109TBDATA20243394700,2684
httpsdoiorg101109TBDATA20243394700,2684
httpsdoiorg101016jjare202309017,2684
httpsdoiorg101109TCE20243391667,2684
httpsdoiorg101109TCE20243391667,2684
httpsdoiorg101109TBDATA20243394700,2684
httpsdoiorg101109JIOT20243471861,2684
httpsdoiorg101016jaej202409030,2684
httpsdoiorg101016jaej202409030,2684
httpsdoiorg101109TITS20243488184,2684
httpsdoiorg101109TITS20243488184,2684
httpsdoiorg101109JIOT20243468174,2684
httpsdoiorg101109COMST20243423477,2684
httpsdoiorg101109JIOT20243479088,194
httpsdoiorg101109TCOMM20243415596,269
httpsdoiorg101109TMRB20243488840,387
httpsdoiorg101016jjss2024112093,543
httpsdoiorg101016jyebeh2024110193,607
httpsdoiorg101016jeclinm2024102479,679
httpsdoiorg101016jartmed2023102658,719
httpsdoiorg101109TIV20243367720,1052
httpsdoiorg101109TIV20233347531,1052
httpsdoiorg101016jehb2024101412,1215
httpsdoiorg101109TDSC20243418617,1436
httpsdoiorg101109TDSC20243418617,1436
httpsdoiorg101109TIV20243415734,1817
httpsdoiorg101109TASE20233344771,1817
httpsdoiorg101109TNNLS20243418857,1817
httpsdlacmorgdoiproceedings1011452484389,1817
httpsdlacmorgtoctecs2022212,1817
httpsdoiorg101109TSC20243495498,1817
httpsdoiorg101109TCSII20243457494,1906
httpsdoiorg101109TCSI20243483229,1906
httpsdoiorg101109TVLSI20243465010,1906
httpsdoiorg101109TCSII20243454024,1906
httpsdoiorg101109JIOT20243460052,1943
httpsdoiorg101109TCSVT20243435724,1959
httpsdoiorg101109TAES20243443014,1959
httpsdoiorg101109TNNLS20243395751,1959
httpsdoiorg101109TCE20243438356,1959
httpsdlacmorgdoiproceedings1011453585059,1967
httpsdoiorg101109TCE20243422788,2106
httpsdoiorg101109TVT20243368439,2106
httpsdoiorg101109TCE20243409069,2106
httpsdoiorg101109COMST20243493626,2106
httpsdoiorg101109TVT20243454472,2106
httpsdoiorg101109TVT20243368439,2106
httpsdoiorg101109JIOT20243464872,2106
httpsdoiorg101109TC20243500385,2400
httpsdoiorg101109TCOMM20243415596,266
httpsdoiorg101109TVT20243466239,266
httpsdoiorg101109TSUSC20243441722,787
httpsdoiorg101109TCSS20243462455,787
httpsdlacmorgdoiproceedings1011453666015,851
httpsdoiorg101109TNNLS20243386168,971
httpsdoiorg101109TBDATA20243505052,1058
httpsdoiorg101109TBDATA20243505052,1058
httpsdoiorg101109TBDATA20243505052,1058
httpsdoiorg101109TDSC20233245411,1276
httpsdoiorg101109TDSC20233242134,1276
httpsdoiorg101109TDSC20233245411,1276
httpsdoiorg101109TDSC20233242134,1276
httpsdoiorg101109MNET20243482273,1286
httpsdoiorg101109TCCN20243435524,1286
httpsdoiorg101109TSUSC20243410237,1286
httpsdoiorg101016jdss2024114182,1598
httpsdoiorg101016jdss2024114182,1598
httpsdoiorg101016jicte202409005,1619
httpsdoiorg101016jicte202409005,1619
httpsdoiorg101016jicte202410009,1619
httpsdoiorg101016jicte202410009,1619
httpsdoiorg101109JIOT20243460052,1944
httpsdoiorg101109TCSI20243460032,2149
httpsdoiorg101109TSC20243414371,2171
httpsdoiorg101109JIOT20243463718,2271
httpsdoiorg101016jadhoc2024103413,2529
httpsdoiorg101016jadhoc2024103413,2529
httpsdoiorg101016jfuture202312016,2529
httpsdoiorg101016jfuture202312016,2529
httpsdoiorg101016jjer202401014,2553
httpsdoiorg101016jcomnet2024110304,55
httpsdoiorg101109TBDATA20243423677,55
httpsdoiorg101109TBDATA20243423677,55
httpsdoiorg101109TAI20243483190,161
httpsdoiorg101016jcsbj202410022,226
httpsdoiorg101109TBME20243483936,282
httpsdoiorg101109TNSM20243487265,325
httpsdoiorg101109TNSM20243487265,325
httpsdoiorg101109TNSM20243487265,325
httpsdoiorg101109TAC20243466868,456
httpsdoiorg101109TNNLS20243386168,978
httpsdoiorg101016jrspp2024100151,1446
httpsdoiorg101109TVT20243458080,1496
httpsdlacmorgdoiproceedings1011453631204,1717
httpsdoiorg101109TSUSC20243462512,2160
httpsdoiorg101109TVT20243399826,2225
httpsdoiorg101109JIOT20243471615,2225
httpsdoiorg101109TCCN20243502493,2225
httpsdoiorg101016jdcan202407008,2225
httpsdoiorg101109JIOT20243470210,2225
httpsdoiorg101109MNET20243435752,2225
httpsdoiorg101109TVT20243443103,2225
httpsdoiorg101109JIOT20243468443,2225
httpsdoiorg101109MNET20243494862,2225
httpsdoiorg101109TCCN20243438379,2225
httpsdoiorg101109TSG20243498945,2225
httpsdoiorg101109JIOT20243468443,2225
httpsdoiorg101109TVT20243443103,2225
httpsdoiorg101109TNSM20243441231,2225
httpsdoiorg101109TASLP20243414342,2225
httpsdoiorg101109TVT20243443103,2225
httpsdoiorg101109TCCN20243435524,2225
httpsdoiorg101109TVT20243463420,2225
httpsdoiorg101109TCCN20243431931,2225
httpsdoiorg101109JIOT20243501361,2225
httpsdoiorg101109TNSM20243441231,2225
httpsdoiorg101109TAC20243471332,2243
httpsdoiorg101109TCE20243474911,2282
httpsdoiorg101109JIOT20243505209,2315
httpsdoiorg101109TCSS20243479188,2315
httpsdoiorg101109JIOT20243505209,2315
httpsdoiorg101109JBHI20243495975,294
httpsdoiorg101016jyebeh2024110193,599
httpsdoiorg101109TNNLS20243497992,927
httpsdoiorg101109MRA20243417090,1288
httpsdoiorg101016jaej202404026,1288
httpsdoiorg101016jaej202404026,1288
httpsdlacmorgdoiproceedings1011453404687,1424
httpsdoiorg101109TMI20243468896,447
httpsdoiorg101109TCSVT20243439348,1000
httpsdoiorg101109TBDATA20243442538,1100
httpsdoiorg101109TNET20243450489,1169
httpsdoiorg101109JIOT20243479328,1169
httpsdlacmorgdoiproceedings1011453543106,1231
httpsdoiorg101109TCE20243473902,1410
httpsdoiorg101109TCE20243473902,1410
httpsdoiorg101109TCE20243473902,1410
httpsdoiorg101016jjksuci2024102260,1643
httpsdoiorg101109TVT20243454771,2320
httpsdoiorg101109JBHI20243496294,2430
httpsdoiorg101109JBHI20243496294,2430
httpsdoiorg101016jiot2024101109,2513
httpsdlacmorgtoctoit2016162,2565
httpsdoiorg101109TAI20243455313,25
httpsdlacmorgtoccsur2024567,796
httpsdlacmorgdoiproceedings1011453522664,796
httpsdlacmorgdoiproceedings1011453664646,796
httpsdlacmorgdoiproceedings1011453522664,796
httpsdlacmorgdoiproceedings1011453522664,800
httpsdlacmorgdoiproceedings1011453664646,800
httpsdlacmorgdoiproceedings1011453522664,800
httpsdoiorg101109TGCN20243450515,986
httpsdoiorg101109TNNLS20243405190,986
httpsdoiorg101109TIV20243367720,1050
httpsdoiorg101109TIV20233347531,1050
httpsdoiorg101109JIOT20243478820,1441
httpsdoiorg101109JIOT20243478820,1441
httpsdoiorg101109TSC20243411449,1519
httpsdoiorg101109TSC20243495498,1519
httpsdoiorg101016jcie2023109497,1646
httpsdoiorg101016jjss2021111112,1865
httpsdlacmorgdoiproceedings1011453457338,1927
httpsdlacmorgdoiproceedings1011453659467,1927
httpsdoiorg101016jadhoc2024103576,2476
httpsdoiorg101016jatech2023100358,2480
httpsdoiorg101109TBME20243438270,410
httpsdoiorg101016jcaeai2024100225,586
httpsdoiorg101109TNNLS20233336957,828
httpsdoiorg101109LSP20243509338,942
httpsdoiorg101109TASLP20243507575,942
httpsdoiorg101109TMI20243446450,1247
httpsdoiorg101109TCAD20243471949,1270
httpsdoiorg101109TDSC20233245411,1270
httpsdoiorg101109TDSC20233242134,1270
httpsdoiorg101109TDSC20233245411,1270
httpsdoiorg101109TDSC20233242134,1270
httpsdoiorg101109TSC20243453709,1401
httpsdoiorg101109JIOT20243491358,1459
httpsdoiorg101109JIOT20243477314,1459
httpsdoiorg101109JSAC20243460059,1459
httpsdoiorg101109TVT20243489629,1459
httpsdoiorg101109JIOT20243470109,1683
httpsdoiorg101109MDAT20243501952,1683
httpsdoiorg101109TMI20243473009,1683
httpsdoiorg101016jaej202401012,1683
httpsdoiorg101016jaej202401012,1683
httpsdoiorg101016jhcc2024100201,1683
httpsdoiorg101016jhcc2024100201,1683
httpsdoiorg101016jdcan202311011,1683
httpsdlacmorgdoiproceedings1011453528416,1742
httpsdlacmorgdoiproceedings1011453576915,1853
httpsdoiorg101109TVT20243399826,2395
httpsdoiorg101109JIOT20243471615,2395
httpsdoiorg101109TCCN20243502493,2395
httpsdoiorg101016jdcan202407008,2395
httpsdoiorg101109JIOT20243470210,2395
httpsdoiorg101109MNET20243435752,2395
httpsdoiorg101109TVT20243443103,2395
httpsdoiorg101109JIOT20243468443,2395
httpsdoiorg101109MNET20243494862,2395
httpsdoiorg101109TCCN20243438379,2395
httpsdoiorg101109TSG20243498945,2395
httpsdoiorg101109JIOT20243468443,2395
httpsdoiorg101109TVT20243443103,2395
httpsdoiorg101109TNSM20243441231,2395
httpsdoiorg101109TASLP20243414342,2395
httpsdoiorg101109TVT20243443103,2395
httpsdoiorg101109TCCN20243435524,2395
httpsdoiorg101109TVT20243463420,2395
httpsdoiorg101109TCCN20243431931,2395
httpsdoiorg101109JIOT20243501361,2395
httpsdoiorg101109TNSM20243441231,2395
httpsdoiorg101016jmeasen2024101263,2624
httpsdoiorg101109JIOT20243461775,46
httpsdoiorg101109JIOT20243461775,46
httpsdoiorg101109TNNLS20243498460,363
httpsdoiorg101016jeclinm2024102479,677
httpsdoiorg101016jeclinm2024102479,686
httpsdoiorg101109TCSVT20243474698,949
httpsdoiorg101109TCSVT20243474698,953
httpsdoiorg101109TCDS20243441865,1061
httpsdoiorg101109TBDATA20243505052,1061
httpsdoiorg101109TBDATA20243505052,1061
httpsdoiorg101109TBDATA20243505052,1061
httpsdoiorg101109TBDATA20243378098,1081
httpsdoiorg101109TCSS20243442238,1081
httpsdoiorg101109JIOT20243497578,1338
httpsdoiorg101016jknosys2024111576,1636
httpsdoiorg101016jknosys2024111576,1636
httpsdoiorg101109TCE20243384455,1636
httpsdoiorg101016jjare202310005,1636
httpsdoiorg101016jengappai2023107612,1636
httpsdoiorg101016jjksuci2024102260,1645
httpsdoiorg101016jaej202409115,2469
httpsdoiorg101109TSUSC20243503712,112
httpsdoiorg101109JIOT20243415612,112
httpsdoiorg101109TII20233266401,112
httpsdoiorg101109TSUSC20243503712,112
httpsdoiorg101109TCE20243435410,112
httpsdoiorg101109TCE20243470243,112
httpsdoiorg101109TAI20243410932,112
httpsdoiorg101109TFUZZ20243434589,142
httpsdoiorg101109JIOT20243470731,1332
httpsdoiorg101016jjksuci2024101918,1552
httpsdoiorg101109TMECH20243405189,1790
httpsdoiorg101109TGCN20243484132,2036
httpsdoiorg101109JIOT20243459098,2153
httpsdoiorg101109TDSC20243387568,2230
httpsdoiorg101109TCSI20243432173,2230
httpsdoiorg101016jdajour2024100478,2611
httpsdoiorg101016jjksuci2023101857,8
httpsdoiorg101109JIOT20243506989,8
httpsdoiorg101109TSE20243427321,8
httpsdoiorg101016jdcan202310003,8
httpsdoiorg101016jdcan202310003,8
httpsdoiorg101109TCAD20243445812,8
